측정 일시,측정소명,이산화질소,오존농도,이산화탄소,아황산가스,미세먼지,초미세먼지
2018-12-02,구로구,0.043,0.004,0.5,0.005,51.0,22.0
2018-12-02,궁동,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-12-02,금천구,0.052,0.006,0.7,0.005,48.0,29.0
2018-12-02,남산,0.043,0.011,0.8,0.005,47.0,20.0
2018-12-02,노원구,0.048,0.006,1.0,0.006,52.0,29.0
2018-12-02,도봉구,0.037,0.008,1.0,0.004,52.0,30.0
2018-12-02,도산대로,0.034,0.005,1.0,0.004,57.0,29.0
2018-12-02,동대문구,0.046,0.006,0.9,0.007,45.0,29.0
2018-12-02,동작구,0.049,0.006,0.7,0.004,51.0,21.0
2018-12-02,동작대로,0.028,0.004,0.8,0.006,55.0,28.0
2018-12-02,마포구,0.035,0.008,0.6,0.003,51.0,22.0
2018-12-02,북한산,0.007,0.016,0.4,0.002,38.0,20.0
2018-12-02,서대문구,0.018,0.024,0.6,0.006,42.0,21.0
2018-12-02,서초구,0.042,0.004,0.4,0.003,48.0,23.0
2018-12-02,성동구,0.037,0.005,0.5,0.006,49.0,22.0
2018-12-02,성북구,0.05,0.005,0.8,0.004,51.0,22.0
2018-12-02,세곡,0.039,0.009,1.7,0.006,57.0,27.0
2018-12-02,송파구,0.047,0.004,0.8,0.003,66.0,36.0
2018-12-02,시흥대로,0.06,0.003,1.0,0.004,48.0,25.0
2018-12-02,신촌로,0.045,0.006,0.6,0.004,41.0,21.0
2018-12-02,양천구,0.05,0.004,0.7,0.003,44.0,21.0
2018-12-02,영등포구,0.034,0.008,0.7,0.004,49.0,20.0
2018-12-02,영등포로,0.052,0.004,0.8,0.004,45.0,24.0
2018-12-02,용산구,0.044,0.006,0.6,0.003,37.0,23.0
2018-12-02,은평구,0.023,0.025,0.6,0.005,46.0,22.0
2018-12-02,정릉로,0.05,0.005,0.9,0.006,55.0,33.0
2018-12-02,종로,0.053,0.004,0.8,0.005,48.0,24.0
2018-12-02,종로구,0.046,0.007,0.8,0.004,46.0,23.0
2018-12-02,중구,0.042,0.006,0.7,0.004,45.0,24.0
2018-12-02,중랑구,0.033,0.008,0.6,0.007,40.0,20.0
2018-12-02,천호대로,0.048,0.003,0.8,0.004,52.0,21.0
2018-12-02,청계천로,0.047,0.005,0.8,0.005,39.0,23.0
2018-12-02,한강대로,0.058,0.006,0.7,0.005,51.0,28.0
2018-12-02,행주,0.036,0.006,1.2,0.004,66.0,27.0
2018-12-02,홍릉로,0.039,0.004,0.8,0.005,52.0,32.0
2018-12-02,화랑로,0.032,0.005,1.0,0.005,51.0,27.0
2018-12-03,강남구,0.037,0.005,0.8,0.006,42.0,18.0
2018-12-03,강남대로,0.05,0.004,0.8,0.004,43.0,27.0
2018-12-03,강동구,0.045,0.005,0.8,0.006,53.0,24.0
2018-12-03,강변북로,0.052,0.004,0.8,0.004,46.0,29.0
2018-12-03,강북구,0.04,0.007,0.8,0.003,46.0,21.0
2018-12-03,강서구,0.041,0.008,0.7,0.004,43.0,19.0
2018-12-03,공항대로,0.046,0.006,0.7,0.006,46.0,26.0
2018-12-03,관악구,0.043,0.008,0.6,0.003,43.0,28.0
2018-12-03,관악산,0.01,0.025,-1.0,0.008,26.0,11.0
2018-12-03,광진구,0.037,0.005,1.0,0.005,39.0,22.0
2018-12-03,구로구,0.039,0.006,0.5,0.004,41.0,22.0
2018-12-03,궁동,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-12-03,금천구,0.042,0.008,0.6,0.004,43.0,26.0
2018-12-03,남산,0.042,0.011,0.9,0.004,20.0,12.0
2018-12-03,노원구,0.056,0.002,1.2,0.006,44.0,24.0
2018-12-03,도봉구,0.036,0.007,0.9,0.004,38.0,24.0
2018-12-03,도산대로,0.036,0.006,1.3,0.003,52.0,34.0
2018-12-03,동대문구,0.044,0.005,0.9,0.007,39.0,24.0
2018-12-03,동작구,0.044,0.008,0.6,0.003,46.0,17.0
2018-12-03,동작대로,0.028,0.004,0.8,0.005,46.0,31.0
2018-12-03,마포구,0.034,0.009,0.6,0.003,42.0,25.0
2018-12-03,북한산,0.011,0.012,0.5,0.002,28.0,18.0
2018-12-03,서대문구,0.028,0.015,0.7,0.005,36.0,24.0
2018-12-03,서초구,0.033,0.007,0.5,0.003,41.0,21.0
2018-12-03,성동구,0.039,0.002,0.6,0.006,41.0,21.0
2018-12-03,성북구,0.046,0.005,0.8,0.003,49.0,19.0
2018-12-03,세곡,0.039,0.005,1.2,0.005,41.0,19.0
2018-12-03,송파구,0.051,0.003,0.8,0.003,48.0,32.0
2018-12-03,시흥대로,0.054,0.005,0.8,0.004,37.0,22.0
2018-12-03,신촌로,0.049,0.008,0.8,0.004,36.0,20.0
2018-12-03,양천구,0.043,0.006,0.7,0.002,40.0,17.0
2018-12-03,영등포구,0.034,0.008,0.8,0.004,46.0,22.0
2018-12-03,영등포로,0.052,0.004,0.9,0.004,40.0,23.0
2018-12-03,용산구,0.044,0.006,0.7,0.003,35.0,19.0
2018-12-03,은평구,0.028,0.018,0.6,0.004,36.0,24.0
2018-12-03,정릉로,0.044,0.005,0.8,0.005,46.0,30.0
2018-12-03,종로,0.05,0.006,0.9,0.004,44.0,22.0
2018-12-03,종로구,0.043,0.008,0.8,0.004,44.0,21.0
2018-12-03,중구,0.041,0.007,0.8,0.003,44.0,23.0
2018-12-03,중랑구,0.036,0.007,0.7,0.007,36.0,18.0
2018-12-03,천호대로,0.059,0.003,1.1,0.005,44.0,19.0
2018-12-03,청계천로,0.048,0.006,1.1,0.005,34.0,20.0
2018-12-03,한강대로,0.062,0.008,0.9,0.005,47.0,31.0
2018-12-03,행주,0.036,0.005,1.3,0.004,46.0,21.0
2018-12-03,홍릉로,0.039,0.004,0.8,0.005,46.0,28.0
2018-12-03,화랑로,0.036,0.003,1.1,0.005,42.0,25.0
2018-12-04,강남구,0.024,0.009,0.6,0.006,30.0,13.0
2018-12-04,강남대로,0.037,0.007,0.7,0.004,44.0,22.0
2018-12-04,강동구,0.03,0.009,0.6,0.006,36.0,16.0
2018-12-04,강변북로,0.039,0.007,0.6,0.004,46.0,24.0
2018-12-04,강북구,0.016,0.023,0.5,0.003,32.0,15.0
2018-12-04,강서구,0.019,0.017,0.5,0.004,34.0,15.0
2018-12-04,공항대로,0.028,0.013,0.6,0.005,45.0,18.0
2018-12-04,관악구,0.023,0.014,0.4,0.003,41.0,24.0
2018-12-04,관악산,0.01,0.015,-1.0,0.008,29.0,14.0
2018-12-04,광진구,0.026,0.008,1.0,0.004,35.0,16.0
2018-12-04,구로구,0.02,0.015,0.3,0.004,39.0,17.0
2018-12-04,궁동,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-12-04,금천구,0.025,0.016,0.5,0.003,37.0,19.0
2018-12-04,남산,0.026,0.015,0.9,0.004,32.0,14.0
2018-12-04,노원구,0.019,0.015,0.5,0.005,31.0,15.0
2018-12-04,도봉구,0.015,0.019,0.6,0.004,30.0,17.0
2018-12-04,도산대로,0.022,0.009,0.9,0.003,43.0,21.0
2018-12-04,동대문구,0.022,0.012,0.7,0.007,30.0,16.0
2018-12-04,동작구,0.026,0.014,0.5,0.003,34.0,14.0
2018-12-04,동작대로,0.019,0.007,0.6,0.005,42.0,20.0
2018-12-04,마포구,0.02,0.012,0.5,0.003,41.0,18.0
2018-12-04,북한산,0.007,0.013,0.5,0.002,29.0,15.0
2018-12-04,서대문구,0.02,0.013,0.5,0.005,37.0,21.0
2018-12-04,서초구,0.021,0.015,0.3,0.003,37.0,15.0
2018-12-04,성동구,0.022,0.007,0.4,0.005,35.0,16.0
2018-12-04,성북구,0.025,0.013,0.5,0.003,31.0,13.0
2018-12-04,세곡,0.027,0.009,0.9,0.004,34.0,15.0
2018-12-04,송파구,0.032,0.008,0.6,0.003,43.0,23.0
2018-12-04,시흥대로,0.031,0.012,0.6,0.003,32.0,17.0
2018-12-04,신촌로,0.041,0.007,0.8,0.003,36.0,17.0
2018-12-04,양천구,0.024,0.014,0.6,0.002,36.0,15.0
2018-12-04,영등포구,0.022,0.013,0.5,0.004,41.0,16.0
2018-12-04,영등포로,0.032,0.009,0.7,0.004,33.0,18.0
2018-12-04,용산구,0.03,0.009,0.6,0.003,29.0,15.0
2018-12-04,은평구,0.021,0.017,0.7,0.004,39.0,23.0
2018-12-04,정릉로,0.028,0.008,0.6,0.005,39.0,22.0
2018-12-04,종로,0.024,0.013,0.5,0.003,32.0,15.0
2018-12-04,종로구,0.024,0.013,0.6,0.003,33.0,15.0
2018-12-04,중구,0.022,0.015,0.5,0.003,34.0,17.0
2018-12-04,중랑구,0.024,0.01,0.6,0.007,28.0,14.0
2018-12-04,천호대로,0.042,0.006,0.7,0.003,34.0,12.0
2018-12-04,청계천로,0.027,0.011,0.7,0.004,28.0,14.0
2018-12-04,한강대로,0.037,0.013,0.7,0.004,43.0,25.0
2018-12-04,행주,0.01,0.022,1.0,0.004,44.0,16.0
2018-12-04,홍릉로,0.026,0.006,0.6,0.005,39.0,22.0
2018-12-04,화랑로,0.022,0.01,0.6,0.004,30.0,15.0
2018-12-05,강남구,0.027,0.009,0.5,0.005,25.0,11.0
2018-12-05,강남대로,0.038,0.009,0.6,0.004,32.0,14.0
2018-12-05,강동구,0.027,0.011,0.4,0.005,30.0,12.0
2018-12-05,강변북로,0.032,0.01,0.3,0.004,29.0,12.0
2018-12-05,강북구,0.017,0.02,0.4,0.003,26.0,11.0
2018-12-05,강서구,0.024,0.014,0.4,0.005,27.0,11.0
2018-12-05,공항대로,0.036,0.01,0.5,0.005,47.0,15.0
2018-12-05,관악구,0.032,0.011,0.4,0.004,28.0,15.0
2018-12-05,관악산,0.007,0.007,-1.0,0.008,24.0,10.0
2018-12-05,광진구,0.023,0.009,0.8,0.004,25.0,6.0
2018-12-05,구로구,0.026,0.012,0.3,0.005,27.0,6.0
2018-12-05,궁동,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-12-05,금천구,0.03,0.012,0.4,0.004,29.0,14.0
2018-12-05,남산,0.03,0.013,0.7,0.004,29.0,12.0
2018-12-05,노원구,0.021,0.013,0.4,0.005,31.0,14.0
2018-12-05,도봉구,0.016,0.017,0.5,0.004,25.0,12.0
2018-12-05,도산대로,0.028,0.008,0.7,0.003,36.0,12.0
2018-12-05,동대문구,0.027,0.011,0.5,0.007,24.0,14.0
2018-12-05,동작구,0.029,0.012,0.4,0.003,29.0,11.0
2018-12-05,동작대로,0.02,0.008,0.5,0.006,32.0,9.0
2018-12-05,마포구,0.023,0.011,0.4,0.003,34.0,8.0
2018-12-05,북한산,0.005,0.015,0.3,0.002,22.0,11.0
2018-12-05,서대문구,0.02,0.013,0.5,0.006,27.0,12.0
2018-12-05,서초구,0.028,0.011,0.3,0.003,26.0,6.0
2018-12-05,성동구,0.023,0.01,0.3,0.005,31.0,12.0
2018-12-05,성북구,0.026,0.013,0.3,0.003,31.0,12.0
2018-12-05,세곡,0.027,0.01,0.8,0.004,31.0,12.0
2018-12-05,송파구,0.029,0.01,0.4,0.003,33.0,14.0
2018-12-05,시흥대로,0.042,0.009,0.6,0.004,28.0,14.0
2018-12-05,신촌로,0.04,0.009,0.6,0.004,27.0,13.0
2018-12-05,양천구,0.027,0.012,0.4,0.002,25.0,10.0
2018-12-05,영등포구,0.019,0.011,0.5,0.005,32.0,10.0
2018-12-05,영등포로,0.035,0.009,0.5,0.004,26.0,11.0
2018-12-05,용산구,0.029,0.009,0.4,0.003,20.0,11.0
2018-12-05,은평구,0.02,0.017,0.5,0.005,27.0,14.0
2018-12-05,정릉로,0.048,0.009,0.4,0.004,32.0,16.0
2018-12-05,종로,0.028,0.012,0.4,0.003,27.0,10.0
2018-12-05,종로구,0.026,0.012,0.5,0.003,26.0,11.0
2018-12-05,중구,0.023,0.015,0.4,0.003,27.0,12.0
2018-12-05,중랑구,0.022,0.011,0.5,0.007,25.0,11.0
2018-12-05,천호대로,0.039,0.008,0.6,0.004,32.0,11.0
2018-12-05,청계천로,0.03,0.01,0.6,0.004,23.0,12.0
2018-12-05,한강대로,0.04,0.014,0.6,0.005,31.0,14.0
2018-12-05,행주,0.015,0.02,0.7,0.004,32.0,11.0
2018-12-05,홍릉로,0.025,0.008,0.4,0.004,32.0,16.0
2018-12-05,화랑로,0.022,0.011,0.4,0.004,27.0,13.0
2018-12-06,강남구,0.029,0.009,0.5,0.005,34.0,14.0
2018-12-06,강남대로,0.041,0.007,0.7,0.004,43.0,21.0
2018-12-06,강동구,0.031,0.009,0.5,0.01,36.0,17.0
2018-12-06,강변북로,0.045,0.007,0.4,0.005,47.0,20.0
2018-12-06,강북구,0.019,0.02,0.4,0.003,36.0,18.0
2018-12-06,강서구,0.025,0.014,0.5,0.005,39.0,17.0
2018-12-06,공항대로,0.039,0.01,0.5,0.006,56.0,21.0
2018-12-06,관악구,0.03,0.014,0.4,0.004,38.0,20.0
2018-12-06,관악산,0.012,0.01,-1.0,0.008,29.0,15.0
2018-12-06,광진구,0.027,0.008,0.9,0.004,35.0,11.0
2018-12-06,구로구,0.025,0.014,0.3,0.005,37.0,11.0
2018-12-06,궁동,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-12-06,금천구,0.031,0.012,0.5,0.004,38.0,21.0
2018-12-06,남산,0.033,0.012,0.8,0.005,40.0,17.0
2018-12-06,노원구,0.02,0.015,0.4,0.005,38.0,19.0
2018-12-06,도봉구,0.015,0.019,0.6,0.004,35.0,18.0
2018-12-06,도산대로,0.033,0.008,0.6,0.003,48.0,18.0
2018-12-06,동대문구,0.026,0.012,0.6,0.007,33.0,19.0
2018-12-06,동작구,0.03,0.013,0.4,0.003,37.0,15.0
2018-12-06,동작대로,0.021,0.008,0.5,0.006,47.0,15.0
2018-12-06,마포구,0.022,0.013,0.4,0.003,45.0,13.0
2018-12-06,북한산,0.007,0.015,0.4,0.002,32.0,16.0
2018-12-06,서대문구,0.024,0.011,0.6,0.006,42.0,21.0
2018-12-06,서초구,0.028,0.012,0.3,0.003,36.0,12.0
2018-12-06,성동구,0.027,0.008,0.3,0.005,38.0,16.0
2018-12-06,성북구,0.026,0.014,0.4,0.003,38.0,16.0
2018-12-06,세곡,0.03,0.01,0.9,0.005,40.0,15.0
2018-12-06,송파구,0.036,0.008,0.5,0.003,44.0,20.0
2018-12-06,시흥대로,0.038,0.01,0.6,0.004,36.0,17.0
2018-12-06,신촌로,0.045,0.007,0.7,0.004,36.0,19.0
2018-12-06,양천구,0.028,0.013,0.5,0.003,36.0,16.0
2018-12-06,영등포구,0.02,0.006,0.5,0.005,41.0,14.0
2018-12-06,영등포로,0.036,0.009,0.6,0.004,34.0,16.0
2018-12-06,용산구,0.033,0.008,0.5,0.003,30.0,17.0
2018-12-06,은평구,0.023,0.016,0.6,0.005,41.0,21.0
2018-12-06,정릉로,0.044,0.009,0.4,0.004,43.0,21.0
2018-12-06,종로,0.031,0.01,0.5,0.004,36.0,17.0
2018-12-06,종로구,0.03,0.011,0.6,0.004,36.0,16.0
2018-12-06,중구,0.028,0.012,0.5,0.003,37.0,18.0
2018-12-06,중랑구,0.024,0.01,0.5,0.007,32.0,16.0
2018-12-06,천호대로,0.041,0.007,0.6,0.004,39.0,14.0
2018-12-06,청계천로,0.032,0.009,0.7,0.004,31.0,18.0
2018-12-06,한강대로,0.047,0.011,0.6,0.005,44.0,21.0
2018-12-06,행주,0.018,0.019,0.5,0.004,47.0,18.0
2018-12-06,홍릉로,0.028,0.008,0.5,0.004,41.0,22.0
2018-12-06,화랑로,0.023,0.01,0.4,0.004,36.0,17.0
2018-12-07,강남구,0.013,0.022,0.4,0.005,18.0,6.0
2018-12-07,강남대로,0.029,0.016,0.5,0.004,28.0,9.0
2018-12-07,강동구,0.013,0.023,0.3,0.005,22.0,9.0
2018-12-07,강변북로,0.024,0.019,0.2,0.004,24.0,9.0
2018-12-07,강북구,0.005,0.032,0.3,0.002,20.0,8.0
2018-12-07,강서구,0.012,0.026,0.3,0.004,20.0,8.0
2018-12-07,공항대로,0.026,0.02,0.4,0.004,42.0,9.0
2018-12-07,관악구,0.016,0.024,0.2,0.004,21.0,10.0
2018-12-07,관악산,0.002,0.016,-1.0,0.007,21.0,8.0
2018-12-07,광진구,0.013,0.02,1.0,0.004,19.0,3.0
2018-12-07,구로구,0.013,0.024,0.2,0.004,17.0,3.0
2018-12-07,궁동,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-12-07,금천구,0.016,0.025,0.3,0.004,22.0,11.0
2018-12-07,남산,0.013,0.027,0.6,0.004,23.0,9.0
2018-12-07,노원구,0.01,0.024,0.3,0.005,24.0,10.0
2018-12-07,도봉구,0.006,0.03,0.5,0.003,16.0,7.0
2018-12-07,도산대로,0.02,0.017,0.4,0.003,29.0,7.0
2018-12-07,동대문구,0.011,0.026,0.4,0.007,18.0,9.0
2018-12-07,동작구,0.013,0.026,0.3,0.003,24.0,9.0
2018-12-07,동작대로,0.015,0.017,0.3,0.006,26.0,5.0
2018-12-07,마포구,0.011,0.023,0.3,0.003,24.0,4.0
2018-12-07,북한산,0.003,0.021,0.2,0.002,19.0,8.0
2018-12-07,서대문구,0.01,0.023,0.4,0.005,24.0,9.0
2018-12-07,서초구,0.013,0.026,0.1,0.003,18.0,2.0
2018-12-07,성동구,0.011,0.022,0.2,0.004,27.0,8.0
2018-12-07,성북구,0.011,0.028,0.2,0.003,26.0,8.0
2018-12-07,세곡,0.014,0.023,0.9,0.004,15.0,7.0
2018-12-07,송파구,0.019,0.02,0.3,0.003,27.0,10.0
2018-12-07,시흥대로,0.02,0.02,0.4,0.003,19.0,10.0
2018-12-07,신촌로,0.032,0.016,0.5,0.004,22.0,11.0
2018-12-07,양천구,0.017,0.022,0.3,0.002,21.0,9.0
2018-12-07,영등포구,0.015,0.009,0.5,0.005,24.0,6.0
2018-12-07,영등포로,0.025,0.018,0.4,0.003,19.0,9.0
2018-12-07,용산구,0.016,0.021,0.3,0.003,17.0,8.0
2018-12-07,은평구,0.013,0.027,0.5,0.005,24.0,10.0
2018-12-07,정릉로,0.034,0.019,0.3,0.004,25.0,11.0
2018-12-07,종로,0.011,0.027,0.3,0.002,21.0,8.0
2018-12-07,종로구,0.012,0.024,0.4,0.003,22.0,9.0
2018-12-07,중구,0.01,0.029,0.3,0.003,22.0,10.0
2018-12-07,중랑구,0.011,0.024,0.4,0.006,16.0,7.0
2018-12-07,천호대로,0.028,0.017,0.4,0.003,23.0,8.0
2018-12-07,청계천로,0.015,0.023,0.4,0.003,18.0,9.0
2018-12-07,한강대로,0.028,0.027,0.4,0.003,25.0,9.0
2018-12-07,행주,0.007,0.028,0.4,0.003,31.0,9.0
2018-12-07,홍릉로,0.019,0.018,0.4,0.004,25.0,13.0
2018-12-07,화랑로,0.016,0.02,0.3,0.004,15.0,7.0
2018-12-08,강남구,0.014,0.02,0.4,0.005,20.0,7.0
2018-12-08,강남대로,0.031,0.014,0.5,0.004,38.0,-1.0
2018-12-08,강동구,0.014,0.021,0.4,0.005,25.0,10.0
2018-12-08,강변북로,0.023,0.018,0.2,0.005,25.0,8.0
2018-12-08,강북구,0.006,0.029,0.3,0.003,22.0,8.0
2018-12-08,강서구,0.014,0.024,0.4,0.005,23.0,8.0
2018-12-08,공항대로,0.027,0.017,0.4,0.005,40.0,10.0
2018-12-08,관악구,0.02,0.021,0.3,0.004,24.0,12.0
2018-12-08,관악산,0.0,0.015,-1.0,0.007,24.0,9.0
2018-12-08,광진구,0.014,0.019,0.9,0.003,19.0,2.0
2018-12-08,구로구,0.015,0.022,0.2,0.005,20.0,3.0
2018-12-08,궁동,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-12-08,금천구,0.017,0.023,0.4,0.004,23.0,12.0
2018-12-08,남산,0.013,0.027,0.7,0.004,24.0,9.0
2018-12-08,노원구,0.011,0.021,0.3,0.005,25.0,10.0
2018-12-08,도봉구,0.006,0.029,0.6,0.003,18.0,7.0
2018-12-08,도산대로,0.022,0.015,0.5,0.003,30.0,8.0
2018-12-08,동대문구,0.013,0.024,0.5,0.007,21.0,10.0
2018-12-08,동작구,0.015,0.024,0.3,0.003,26.0,9.0
2018-12-08,동작대로,0.016,0.015,0.4,0.007,27.0,6.0
2018-12-08,마포구,0.013,0.02,0.3,0.003,27.0,5.0
2018-12-08,북한산,0.003,0.02,0.3,0.003,22.0,9.0
2018-12-08,서대문구,0.011,0.023,0.5,0.006,24.0,10.0
2018-12-08,서초구,0.016,0.023,0.2,0.004,19.0,2.0
2018-12-08,성동구,0.013,0.019,0.2,0.004,27.0,8.0
2018-12-08,성북구,0.014,0.025,0.2,0.004,26.0,9.0
2018-12-08,세곡,0.015,0.02,1.1,0.004,22.0,6.0
2018-12-08,송파구,0.021,0.018,0.4,0.003,28.0,8.0
2018-12-08,시흥대로,0.024,0.018,0.5,0.004,23.0,12.0
2018-12-08,신촌로,0.03,0.014,0.5,0.004,24.0,12.0
2018-12-08,양천구,0.019,0.019,0.4,0.002,24.0,10.0
2018-12-08,영등포구,0.017,0.008,0.5,0.005,26.0,7.0
2018-12-08,영등포로,0.029,0.016,0.5,0.004,22.0,9.0
2018-12-08,용산구,0.018,0.02,0.4,0.003,17.0,8.0
2018-12-08,은평구,0.012,0.025,0.6,0.005,25.0,10.0
2018-12-08,정릉로,0.032,0.018,0.3,0.004,24.0,10.0
2018-12-08,종로,0.012,0.027,0.3,0.003,22.0,8.0
2018-12-08,종로구,0.012,0.024,0.4,0.003,23.0,9.0
2018-12-08,중구,0.01,0.029,0.3,0.003,24.0,10.0
2018-12-08,중랑구,0.013,0.022,0.4,0.006,19.0,8.0
2018-12-08,천호대로,0.029,0.015,0.5,0.004,25.0,8.0
2018-12-08,청계천로,0.015,0.022,0.4,0.003,19.0,10.0
2018-12-08,한강대로,0.03,0.024,0.4,0.004,25.0,10.0
2018-12-08,행주,0.008,0.026,0.4,0.004,30.0,9.0
2018-12-08,홍릉로,0.018,0.019,0.3,0.004,24.0,13.0
2018-12-08,화랑로,0.016,0.019,0.3,0.004,20.0,9.0
2018-12-09,강남구,0.02,0.017,0.5,0.005,19.0,8.0
2018-12-09,강남대로,0.032,0.014,0.5,0.004,25.0,12.0
2018-12-09,강동구,0.024,0.015,0.5,0.005,26.0,13.0
2018-12-09,강변북로,0.028,0.017,0.3,0.005,22.0,10.0
2018-12-09,강북구,0.017,0.022,0.5,0.003,25.0,12.0
2018-12-09,강서구,0.021,0.021,0.4,0.005,24.0,10.0
2018-12-09,공항대로,0.029,0.014,0.5,0.005,35.0,13.0
2018-12-09,관악구,0.027,0.02,0.3,0.004,24.0,14.0
2018-12-09,관악산,0.001,0.007,-1.0,0.006,22.0,11.0
2018-12-09,광진구,0.021,0.015,1.1,0.004,20.0,4.0
2018-12-09,구로구,0.022,0.019,0.3,0.005,19.0,4.0
2018-12-09,궁동,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-12-09,금천구,0.027,0.018,0.4,0.004,22.0,14.0
2018-12-09,남산,0.019,0.025,0.9,0.005,22.0,9.0
2018-12-09,노원구,0.021,0.017,0.5,0.006,27.0,13.0
2018-12-09,도봉구,0.018,0.02,0.8,0.004,21.0,12.0
2018-12-09,도산대로,0.025,0.015,0.6,0.004,26.0,9.0
2018-12-09,동대문구,0.02,0.02,0.6,0.007,21.0,13.0
2018-12-09,동작구,0.022,0.021,0.4,0.004,24.0,10.0
2018-12-09,동작대로,0.019,0.014,0.4,0.007,23.0,6.0
2018-12-09,마포구,0.016,0.019,0.4,0.004,25.0,7.0
2018-12-09,북한산,0.003,0.02,0.3,0.003,20.0,10.0
2018-12-09,서대문구,0.017,0.021,0.7,0.008,21.0,11.0
2018-12-09,서초구,0.021,0.022,0.2,0.004,17.0,3.0
2018-12-09,성동구,0.018,0.017,0.3,0.005,24.0,10.0
2018-12-09,성북구,0.023,0.02,0.4,0.004,25.0,10.0
2018-12-09,세곡,0.02,0.017,1.4,0.005,27.0,11.0
2018-12-09,송파구,0.026,0.017,0.5,0.003,28.0,12.0
2018-12-09,시흥대로,0.033,0.015,0.6,0.004,22.0,13.0
2018-12-09,신촌로,0.035,0.014,0.6,0.004,22.0,13.0
2018-12-09,양천구,0.025,0.017,0.5,0.003,24.0,11.0
2018-12-09,영등포구,0.018,0.008,0.6,0.005,24.0,8.0
2018-12-09,영등포로,0.033,0.016,0.5,0.005,20.0,10.0
2018-12-09,용산구,0.022,0.018,0.4,0.003,14.0,8.0
2018-12-09,은평구,0.018,0.024,0.6,0.005,22.0,11.0
2018-12-09,정릉로,0.044,0.013,0.4,0.005,25.0,13.0
2018-12-09,종로,0.02,0.022,0.4,0.003,20.0,9.0
2018-12-09,종로구,0.02,0.021,0.5,0.003,21.0,10.0
2018-12-09,중구,0.015,0.027,0.4,0.003,21.0,12.0
2018-12-09,중랑구,0.02,0.017,0.5,0.007,20.0,10.0
2018-12-09,천호대로,0.035,0.013,0.6,0.004,27.0,10.0
2018-12-09,청계천로,0.023,0.019,0.4,0.004,18.0,11.0
2018-12-09,한강대로,0.032,0.024,0.5,0.004,21.0,11.0
2018-12-09,행주,0.017,0.022,0.5,0.004,31.0,12.0
2018-12-09,홍릉로,0.023,0.016,0.4,0.004,27.0,15.0
2018-12-09,화랑로,0.021,0.015,0.4,0.005,23.0,12.0
2018-12-10,강남구,0.04,0.005,0.7,0.005,30.0,15.0
2018-12-10,강남대로,0.066,0.004,1.1,0.006,53.0,25.0
2018-12-10,강동구,0.044,0.006,0.7,0.005,45.0,21.0
2018-12-10,강변북로,0.053,0.005,0.5,0.005,35.0,18.0
2018-12-10,강북구,0.032,0.013,0.7,0.003,34.0,20.0
2018-12-10,강서구,0.043,0.008,0.7,0.006,35.0,16.0
2018-12-10,공항대로,0.055,0.004,0.8,0.006,62.0,25.0
2018-12-10,관악구,0.056,0.006,0.7,0.004,41.0,25.0
2018-12-10,관악산,0.008,0.005,-1.0,0.006,21.0,12.0
2018-12-10,광진구,0.04,0.005,1.3,0.003,32.0,12.0
2018-12-10,구로구,0.039,0.008,0.4,0.005,30.0,11.0
2018-12-10,궁동,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2018-12-10,금천구,0.051,0.005,0.7,0.004,30.0,20.0
2018-12-10,남산,0.051,0.008,1.2,0.005,30.0,16.0
2018-12-10,노원구,0.043,0.007,0.8,0.006,37.0,20.0
2018-12-10,도봉구,0.036,0.009,1.0,0.004,37.0,23.0
2018-12-10,도산대로,0.044,0.006,1.0,0.004,41.0,19.0
2018-12-10,동대문구,0.046,0.007,0.8,0.007,32.0,24.0
2018-12-10,동작구,0.056,0.005,0.7,0.003,35.0,16.0
2018-12-10,동작대로,0.033,0.004,0.9,0.007,47.0,22.0
2018-12-10,마포구,0.036,0.004,0.7,0.004,44.0,18.0
2018-12-10,북한산,0.006,0.017,0.4,0.003,22.0,13.0
2018-12-10,서대문구,0.037,0.008,0.9,0.009,31.0,19.0
2018-12-10,서초구,0.041,0.005,0.5,0.004,32.0,12.0
2018-12-10,성동구,0.04,0.005,0.4,0.005,35.0,17.0
2018-12-10,성북구,0.048,0.007,0.7,0.004,38.0,18.0
2018-12-10,세곡,0.04,0.007,1.9,0.006,44.0,19.0
2018-12-10,송파구,0.05,0.006,0.8,0.003,45.0,22.0
2018-12-10,시흥대로,0.064,0.005,1.0,0.005,33.0,18.0
2018-12-10,신촌로,0.056,0.004,0.9,0.004,31.0,20.0
2018-12-10,양천구,0.048,0.007,0.7,0.003,32.0,16.0
2018-12-10,영등포구,0.029,0.011,0.7,0.005,37.0,15.0
2018-12-10,영등포로,0.052,0.006,0.9,0.004,29.0,14.0
2018-12-10,용산구,0.048,0.005,0.7,0.003,25.0,18.0
